zone	role	tier	w	h	area	aspect	facing	family	dupCount	dupOf	group	pack	name	path
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_S_02a.tbx	trailers	Riverwood	lot_trailer_S_02a	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_S_02a.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_S_03.tbx	trailers	Riverwood	lot_trailer_S_03	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_S_03.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_S_03a.tbx	trailers	Riverwood	lot_trailer_S_03a	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_S_03a.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	1		trailers	Riverwood	lot_trailer_S_04	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_S_04.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	1		trailers	Riverwood	lot_trailer_S_05	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_S_05.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	1		trailers	Riverwood	lot_trailer_S_06	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_S_06.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	W	trailer	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_W_02_small.tbx	trailerwsmall	Riverwood	lot_trailer_W_02_small	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_W_02_small.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	W	trailer	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_W_03_empty.tbx	trailerw	Riverwood	lot_trailer_W_03_empty	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_W_03_empty.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	E	trailer	1		trailerw	Riverwood	lot_trailer_W_04	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_W_04.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	W	trailer	1		trailerw	Riverwood	lot_trailer_W_05	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_W_05.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	E	trailer	1		trailerw	Riverwood	lot_trailer_W_06	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_W_06.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	E	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_E_02.tbx	trailere	Rosewood	lot_trailer_E_02	Buildings Catalogue Curated\Rosewood\Other\lot_trailer_E_02.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	N	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_N_01.tbx	trailern	Rosewood	lot_trailer_N_01	Buildings Catalogue Curated\Rosewood\Other\lot_trailer_N_01.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	E	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_E_01.tbx	trailere	Valley Station	lot_trailer_E_01	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_E_01.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	E	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_E_01a.tbx	trailere	Valley Station	lot_trailer_E_01a	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_E_01a.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	E	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_E_02a.tbx	trailere	Valley Station	lot_trailer_E_02a	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_E_02a.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	1		trailere	Valley Station	lot_trailer_E_03a	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_E_03a.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	E	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_E_04_small.tbx	traileresmall	Valley Station	lot_trailer_E_04_small	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_E_04_small.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	N	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_N_01.tbx	trailern	Valley Station	lot_trailer_N_01	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_N_01.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	N	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_N_02_empty.tbx	trailern	Valley Station	lot_trailer_N_02_empty	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_N_02_empty.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	N	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_N_03a.tbx	trailern	Valley Station	lot_trailer_N_03a	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_N_03a.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_S_01.tbx	trailers	Valley Station	lot_trailer_S_01	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_S_01.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_S_02.tbx	trailers	Valley Station	lot_trailer_S_02	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_S_02.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_S_02a.tbx	trailers	Valley Station	lot_trailer_S_02a	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_S_02a.tbx
TRAILER_PARK	trailer	M	17	17	289	1.0	S	trailer	3	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_S_03a.tbx	trailers	Valley Station	lot_trailer_S_03a	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_S_03a.tbx
TRAILER_PARK	trailer	M	16	14	224	1.14	E	trailer	1		traileroffice	Riverwood	lot_trailer_office_05	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_office_05.tbx
TRAILER_PARK	trailer	S	14	14	196	1.0	W	trailer	2		traileroffice	Muldraugh	lot_trailer_office_01	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_office_01.tbx
TRAILER_PARK	trailer	S	14	14	196	1.0	W	trailer	2	Buildings Catalogue Curated\Muldraugh\Residential\lot_trailer_office_01.tbx	traileroffice	Riverwood	lot_trailer_office_01	Buildings Catalogue Curated\Riverwood\Other\lot_trailer_office_01.tbx
TRAILER_PARK	trailer	S	14	14	196	1.0	S	trailer	1		traileroffice	Valley Station	lot_trailer_office_03	Buildings Catalogue Curated\Valley Station\Other\lot_trailer_office_03.tbx
COMMERCIAL_RETAIL	office	XL	58	28	1624	2.07	S		2	Business\satiobuilding cluster.tbx	satiobuildingcluster	Loose	satiobuilding cluster	City Buildings\satiobuilding cluster.tbx
COMMERCIAL_RETAIL	office	L	20	31	620	1.55	E		1		parkingbuilding	Loose	parking building	City Buildings\parking building.tbx
COMMERCIAL_RETAIL	office	L	17	27	459	1.59	S		2	Business\Sato Skirts building 1.tbx	satoskirtsbuilding	Loose	Sato Skirts building 1	City Buildings\Sato Skirts building 1.tbx
COMMERCIAL_RETAIL	office	XS	1	1	1	1.0	S		1		ballportaloo	Loose	Ball-portaloo	City Buildings\Ball-portaloo.tbx
COMMERCIAL_RETAIL	retail	XL	37	50	1850	1.35	W	grocery	1		grocerylaundry	Rosewood	lot_grocery_08_laundry	Buildings Catalogue Curated\Rosewood\Retail and Commercial\lot_grocery_08_laundry.tbx
COMMERCIAL_RETAIL	retail	XL	29	63	1827	2.17	E	plaza	1		plazamall	Valley Station	lot_plaza_12_mall	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_plaza_12_mall.tbx
COMMERCIAL_RETAIL	retail	XL	63	29	1827	2.17	S	plaza	1		plazamall	Valley Station	lot_plaza_13_mall	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_plaza_13_mall.tbx
COMMERCIAL_RETAIL	retail	XL	63	29	1827	2.17	S	plaza	1		plazamall	Valley Station	lot_plaza_14_mall	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_plaza_14_mall.tbx
COMMERCIAL_RETAIL	retail	XL	47	38	1786	1.24	E	grocery	1		grocerysupermarket	Riverwood	lot_grocery_12_supermarket	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_grocery_12_supermarket.tbx
COMMERCIAL_RETAIL	retail	XL	58	28	1624	2.07	S		2		satiobuildingcluster	Loose	satiobuilding cluster	Business\satiobuilding cluster.tbx
COMMERCIAL_RETAIL	retail	XL	46	32	1472	1.44	N	plaza	1		plazawestpoint	West Point	lot_plaza_10_westpoint	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_plaza_10_westpoint.tbx
COMMERCIAL_RETAIL	retail	L	38	38	1444	1.0	S	grocery	1		grocerysupermarket	West Point	lot_grocery_04_supermarket	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_grocery_04_supermarket.tbx
COMMERCIAL_RETAIL	retail	L	37	37	1369	1.0	S	offices	1		officesplaza	Muldraugh	lot_offices_01_plaza	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_offices_01_plaza.tbx
COMMERCIAL_RETAIL	retail	L	37	37	1369	1.0	S	offices	1		officesplaza	Muldraugh	lot_offices_05_plaza	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_offices_05_plaza.tbx
COMMERCIAL_RETAIL	retail	L	32	35	1120	1.09	S		1		officersdworker	Loose	office1_rsdworker	Business\office1_rsdworker.tbx
COMMERCIAL_RETAIL	retail	L	31	36	1116	1.16	E	offices	1		officesbuilding	West Point	lot_offices_03_building	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_offices_03_building.tbx
COMMERCIAL_RETAIL	retail	L	38	27	1026	1.41	S		1		gigamart	Loose	Gigamart_2	Merchandise\Gigamart_2.tbx
COMMERCIAL_RETAIL	retail	XL	43	23	989	1.87	S		1		bestboguth	Loose	bestboguth	Merchandise\bestboguth.tbx
COMMERCIAL_RETAIL	retail	L	35	26	910	1.35	N	offices	1		officesplaza	Muldraugh	lot_offices_02_plaza	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_offices_02_plaza.tbx
COMMERCIAL_RETAIL	retail	L	35	26	910	1.35	N	offices	1		officesplaza	Muldraugh	lot_offices_07_plaza	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_offices_07_plaza.tbx
COMMERCIAL_RETAIL	retail	L	30	30	900	1.0	S		1		spiffocompany	Loose	Spiffo company	Business\Spiffo company.tbx
COMMERCIAL_RETAIL	retail	L	30	30	900	1.0	S		1		gigamart	Loose	gigamart	Merchandise\gigamart.tbx
COMMERCIAL_RETAIL	retail	L	30	30	900	1.0	S		1		mall	Loose	mall	Merchandise\mall.tbx
COMMERCIAL_RETAIL	retail	L	24	34	816	1.42	E	grocery	1		grocerysmallto	Dixie	lot_grocery_10_smalltown	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_grocery_10_smalltown.tbx
COMMERCIAL_RETAIL	retail	L	27	27	729	1.0	S	grocery	1		grocerygreen	Muldraugh	lot_grocery_01_greenes	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_grocery_01_greenes.tbx
COMMERCIAL_RETAIL	retail	L	33	22	726	1.5	W		1		bank	Muldraugh	lot_bank_02	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_bank_02.tbx
COMMERCIAL_RETAIL	retail	L	33	22	726	1.5	E		1		bank	West Point	lot_bank_01	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_bank_01.tbx
COMMERCIAL_RETAIL	retail	L	29	24	696	1.21	N		1		furniturestore	Muldraugh	lot_furniturestore_01	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_furniturestore_01.tbx
COMMERCIAL_RETAIL	retail	L	40	16	640	2.5	S	plaza	1		plaza	West Point	lot_plaza_10	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_plaza_10.tbx
COMMERCIAL_RETAIL	retail	L	25	25	625	1.0	E	grocery	1		grocerygeneric	Muldraugh	lot_grocery_03_generic	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_grocery_03_generic.tbx
COMMERCIAL_RETAIL	retail	L	25	25	625	1.0	E	grocery	1		grocerylaundry	Valley Station	lot_grocery_05_laundry	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_grocery_05_laundry.tbx
COMMERCIAL_RETAIL	retail	L	30	20	600	1.5	S		1		artgallery	Loose	art gallery	Business\art gallery.tbx
COMMERCIAL_RETAIL	retail	XL	10	57	570	5.7	E		1		office	Loose	office4	Business\office4.tbx
COMMERCIAL_RETAIL	retail	L	21	27	567	1.29	S	plaza	1		plazatoolstor	Dixie	lot_plaza_21_toolstore	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_plaza_21_toolstore.tbx
COMMERCIAL_RETAIL	retail	M	24	23	552	1.04	S	generalstore	2		generalstore	Dixie	lot_generalstore_03	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_generalstore_03.tbx
COMMERCIAL_RETAIL	retail	M	24	23	552	1.04	S	generalstore	2	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_generalstore_03.tbx	generalstore	Riverwood	lot_generalstore_03	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_generalstore_03.tbx
COMMERCIAL_RETAIL	retail	M	22	24	528	1.09	N		1		office	Loose	office2	Business\office2.tbx
COMMERCIAL_RETAIL	retail	M	22	23	506	1.05	S		1		shop	Loose	shop5	Merchandise\shop5.tbx
COMMERCIAL_RETAIL	retail	L	33	15	495	2.2	S		1		shop	Loose	shop3	Merchandise\shop3.tbx
COMMERCIAL_RETAIL	retail	XL	11	44	484	4.0	E		1		satosmallrowshops	Loose	satosmallrowshops2	Merchandise\satosmallrowshops2.tbx
COMMERCIAL_RETAIL	retail	L	17	27	459	1.59	W	plaza	1		plazawestpoint	West Point	lot_plaza_11_westpoint	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_plaza_11_westpoint.tbx
COMMERCIAL_RETAIL	retail	L	17	27	459	1.59	S		2		satoskirtsbuilding	Loose	Sato Skirts building 1	Business\Sato Skirts building 1.tbx
COMMERCIAL_RETAIL	retail	M	20	22	440	1.1	E	plaza	1		plaza	Muldraugh	lot_plaza_01	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_plaza_01.tbx
COMMERCIAL_RETAIL	retail	M	19	23	437	1.21	E		1		satostorebase	Loose	satostore base_1	Merchandise\satostore base_1.tbx
COMMERCIAL_RETAIL	retail	L	30	14	420	2.14	N	grocery	1		groceryrural	Valley Station	lot_grocery_07_rural	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_grocery_07_rural.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	N	grocery	3		groceryvegetablestand	Dixie	lot_grocery_02_vegetablestand	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_grocery_02_vegetablestand.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	N	laundromat	1		laundromat	Muldraugh	lot_laundromat_01	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_laundromat_01.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	E	laundromat	1		laundromat	Muldraugh	lot_laundromat_03	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_laundromat_03.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	E	offices	1		officeslawyerhou	Muldraugh	lot_offices_04_lawyerhouse	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_offices_04_lawyerhouse.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	E		1		gunstore	Other	lot_gunstore_02	Buildings Catalogue Curated\Other\Retail and Commercial\lot_gunstore_02.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	E	generalstore	1		generalstore	Riverwood	lot_generalstore_05	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_generalstore_05.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	N	grocery	3	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_grocery_02_vegetablestand.tbx	groceryvegetablestand	Riverwood	lot_grocery_02_vegetablestand	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_grocery_02_vegetablestand.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	N	laundromat	1		laundromat	Riverwood	lot_laundromat_06	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_laundromat_06.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	N	grocery	3	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_grocery_02_vegetablestand.tbx	groceryvegetablestand	Valley Station	lot_grocery_02_vegetablestand	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_grocery_02_vegetablestand.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	N	generalstore	1		generalstore	West Point	lot_generalstore_01	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_generalstore_01.tbx
COMMERCIAL_RETAIL	retail	M	20	20	400	1.0	E		1		gunstore	West Point	lot_gunstore_01	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_gunstore_01.tbx
COMMERCIAL_RETAIL	retail	M	24	16	384	1.5	S	plaza	1		plaza	Muldraugh	lot_plaza_02	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_plaza_02.tbx
COMMERCIAL_RETAIL	retail	M	21	17	357	1.24	W		1		shop	Loose	shop4	Merchandise\shop4.tbx
COMMERCIAL_RETAIL	retail	M	22	15	330	1.47	E		1		bargnclothes	Loose	barg'n'clothes1	Merchandise\barg'n'clothes1.tbx
COMMERCIAL_RETAIL	retail	M	15	21	315	1.4	W		1		store	Loose	store1	Merchandise\store1.tbx
COMMERCIAL_RETAIL	retail	M	19	16	304	1.19	E	plaza	1		plazasmalltowntbx	Dixie	lot_plaza_21_smalltowntbx	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_plaza_21_smalltowntbx.tbx
COMMERCIAL_RETAIL	retail	M	15	20	300	1.33	W		1		pharmahug	Loose	Pharmahug	Merchandise\Pharmahug.tbx
COMMERCIAL_RETAIL	retail	M	23	13	299	1.77	N	grocery	1		grocery	Riverwood	lot_grocery_13	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_grocery_13.tbx
COMMERCIAL_RETAIL	retail	M	18	16	288	1.12	E	laundromat	1		laundromat	West Point	lot_laundromat_02	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_laundromat_02.tbx
COMMERCIAL_RETAIL	retail	M	16	16	256	1.0	N	cornerstore	1		cornerstore	Muldraugh	lot_cornerstore_01	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_cornerstore_01.tbx
COMMERCIAL_RETAIL	retail	M	16	16	256	1.0	S	cornerstore	1		cornerstore	Riverwood	lot_cornerstore_04	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_cornerstore_04.tbx
COMMERCIAL_RETAIL	retail	M	16	16	256	1.0	S	cornerstore	1		cornerstore	Valley Station	lot_cornerstore_03	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_cornerstore_03.tbx
COMMERCIAL_RETAIL	retail	M	16	16	256	1.0	N	grocery	1		groceryabandoned	Valley Station	lot_grocery_06_abandoned	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_grocery_06_abandoned.tbx
COMMERCIAL_RETAIL	retail	M	16	16	256	1.0	S	cornerstore	1		cornerstore	West Point	lot_cornerstore_02	Buildings Catalogue Curated\West Point\Retail and Commercial\lot_cornerstore_02.tbx
COMMERCIAL_RETAIL	retail	M	12	21	252	1.75	E		1		satoshops	Loose	sato shops 2	Merchandise\sato shops 2.tbx
COMMERCIAL_RETAIL	retail	M	21	12	252	1.75	S		1		shop	Loose	shop6	Merchandise\shop6.tbx
COMMERCIAL_RETAIL	retail	M	16	15	240	1.07	S		1		movierental	Muldraugh	lot_movierental_01	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_movierental_01.tbx
COMMERCIAL_RETAIL	retail	M	13	18	234	1.38	W	laundromat	1		laundromat	Riverwood	lot_laundromat_06b	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_laundromat_06b.tbx
COMMERCIAL_RETAIL	retail	M	19	12	228	1.58	N		1		office	Loose	office5	Business\office5.tbx
COMMERCIAL_RETAIL	retail	M	12	19	228	1.58	E		1		ballshop	Loose	Ball-shop	Merchandise\Ball-shop.tbx
COMMERCIAL_RETAIL	retail	M	15	15	225	1.0	E		1		hardwarestore	Loose	hardware_store2	Merchandise\hardware_store2.tbx
COMMERCIAL_RETAIL	retail	M	16	14	224	1.14	E	offices	1		officesbailbond	Rosewood	lot_offices_04_bailbonds	Buildings Catalogue Curated\Rosewood\Retail and Commercial\lot_offices_04_bailbonds.tbx
COMMERCIAL_RETAIL	retail	M	19	11	209	1.73	S	laundromat	1		laundromat	March Ridge	lot_laundromat_04	Buildings Catalogue Curated\March Ridge\Retail and Commercial\lot_laundromat_04.tbx
COMMERCIAL_RETAIL	retail	M	11	19	209	1.73	E		1		office	Loose	office1	Business\office1.tbx
COMMERCIAL_RETAIL	retail	M	23	9	207	2.56	E		1		satoclothstor	Loose	sato clothstore	Merchandise\sato clothstore.tbx
COMMERCIAL_RETAIL	retail	M	12	17	204	1.42	E	laundromat	1		laundromat	Dixie	lot_laundromat_05	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_laundromat_05.tbx
COMMERCIAL_RETAIL	retail	S	12	14	168	1.17	E		2		fishbait	Riverwood	lot_fishbait_01	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_fishbait_01.tbx
COMMERCIAL_RETAIL	retail	S	14	12	168	1.17	S		1		fishbait	Riverwood	lot_fishbait_02	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_fishbait_02.tbx
COMMERCIAL_RETAIL	retail	S	12	14	168	1.17	E		2	Buildings Catalogue Curated\Riverwood\Retail and Commercial\lot_fishbait_01.tbx	fishbait	Valley Station	lot_fishbait_01	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_fishbait_01.tbx
COMMERCIAL_RETAIL	retail	M	9	18	162	2.0	E		1		movierental	March Ridge	lot_movierental_02	Buildings Catalogue Curated\March Ridge\Retail and Commercial\lot_movierental_02.tbx
COMMERCIAL_RETAIL	retail	M	8	19	152	2.38	E		1		liquorstore	Valley Station	lot_liquorstore_01	Buildings Catalogue Curated\Valley Station\Retail and Commercial\lot_liquorstore_01.tbx
COMMERCIAL_RETAIL	retail	M	16	9	144	1.78	E	grocery	1		groceryvegetablestand	Dixie	lot_grocery_14_vegetablestand	Buildings Catalogue Curated\Dixie\Retail and Commercial\lot_grocery_14_vegetablestand.tbx
COMMERCIAL_RETAIL	retail	L	26	5	130	5.2	S		1		satorowshops	Loose	satorowshops1	Merchandise\satorowshops1.tbx
COMMERCIAL_RETAIL	retail	S	10	11	110	1.1	E		1		shop	Loose	shop2	Merchandise\shop2.tbx
COMMERCIAL_RETAIL	retail	S	12	9	108	1.33	S	grocery	1		grocerytiny	Muldraugh	lot_grocery_04_tiny	Buildings Catalogue Curated\Muldraugh\Retail and Commercial\lot_grocery_04_tiny.tbx
COMMERCIAL_RETAIL	retail	S	12	9	108	1.33	E		1		laundromat	Loose	laundromat	Merchandise\laundromat.tbx
COMMERCIAL_RETAIL	retail	S	9	11	99	1.22	E		1		travel	Loose	travel1	Merchandise\travel1.tbx
COMMERCIAL_RETAIL	retail	S	7	13	91	1.86	S		1		office	Loose	office3	Business\office3.tbx
COMMERCIAL_RETAIL	retail	S	9	10	90	1.11	W		1		hardwarestore	Loose	hardware_store1	Merchandise\hardware_store1.tbx
COMMERCIAL_RETAIL	retail	S	9	10	90	1.11	S		1		shop	Loose	shop1	Merchandise\shop1.tbx
COMMERCIAL_RETAIL	retail	S	9	9	81	1.0	S		1		barbers	Loose	barbers1	Merchandise\barbers1.tbx
FOOD_ENTERTAINMENT	food_ent	XXL	68	77	5236	1.13	E		1		bathhou	Loose	Bathhouse	Entertainment\Bathhouse.tbx
FOOD_ENTERTAINMENT	food_ent	XL	37	47	1739	1.27	E	restaurant	1		restaurantgeneric	Rosewood	lot_restaurant_13_generic	Buildings Catalogue Curated\Rosewood\Restaurants and Entertainment\lot_restaurant_13_generic.tbx
FOOD_ENTERTAINMENT	food_ent	XL	47	37	1739	1.27	S	restaurant	1		restaurantpileocrepecaf	Valley Station	lot_restaurant_06_pileocrepecafe	Buildings Catalogue Curated\Valley Station\Restaurants and Entertainment\lot_restaurant_06_pileocrepecafe.tbx
FOOD_ENTERTAINMENT	food_ent	L	40	40	1600	1.0	S	restaurant	1		restaurantgeneric	Valley Station	lot_restaurant_05_generic	Buildings Catalogue Curated\Valley Station\Restaurants and Entertainment\lot_restaurant_05_generic.tbx
FOOD_ENTERTAINMENT	food_ent	L	37	37	1369	1.0	S	restaurant	1		restaurantpileocrep	Muldraugh	lot_restaurant_04_pileocrepe	Buildings Catalogue Curated\Muldraugh\Restaurants and Entertainment\lot_restaurant_04_pileocrepe.tbx
FOOD_ENTERTAINMENT	food_ent	L	35	35	1225	1.0	E	diner	1		diner	Muldraugh	lot_diner_02	Buildings Catalogue Curated\Muldraugh\Restaurants and Entertainment\lot_diner_02.tbx
FOOD_ENTERTAINMENT	food_ent	L	35	35	1225	1.0	N	diner	1		diner	Muldraugh	lot_diner_06	Buildings Catalogue Curated\Muldraugh\Restaurants and Entertainment\lot_diner_06.tbx
FOOD_ENTERTAINMENT	food_ent	XL	42	29	1218	1.45	N	restaurant	1		restaurantpileocrepecaf	Riverwood	lot_restaurant_18_pileocrepecafe	Buildings Catalogue Curated\Riverwood\Restaurants and Entertainment\lot_restaurant_18_pileocrepecafe.tbx
FOOD_ENTERTAINMENT	food_ent	L	30	40	1200	1.33	W		1		theatre	March Ridge	lot_theatre_02	Buildings Catalogue Curated\March Ridge\Restaurants and Entertainment\lot_theatre_02.tbx
FOOD_ENTERTAINMENT	food_ent	L	34	34	1156	1.0	W	restaurant	1		restaurantspiffos	Muldraugh	lot_restaurant_spiffos_03	Buildings Catalogue Curated\Muldraugh\Restaurants and Entertainment\lot_restaurant_spiffos_03.tbx
FOOD_ENTERTAINMENT	food_ent	L	34	34	1156	1.0	S	restaurant	1		restaurantspiffos	Riverwood	lot_restaurant_spiffos_05	Buildings Catalogue Curated\Riverwood\Restaurants and Entertainment\lot_restaurant_spiffos_05.tbx
FOOD_ENTERTAINMENT	food_ent	L	34	34	1156	1.0	E	restaurant	1		restaurantspiffos	Rosewood	lot_restaurant_spiffos_04	Buildings Catalogue Curated\Rosewood\Restaurants and Entertainment\lot_restaurant_spiffos_04.tbx
FOOD_ENTERTAINMENT	food_ent	L	34	34	1156	1.0	S	restaurant	1		restaurantspiffos	West Point	lot_restaurant_spiffos_02	Buildings Catalogue Curated\West Point\Restaurants and Entertainment\lot_restaurant_spiffos_02.tbx
FOOD_ENTERTAINMENT	food_ent	L	30	30	900	1.0	E		1		restaurant	Loose	Restaurant	Resturant\Restaurant.tbx
FOOD_ENTERTAINMENT	food_ent	L	21	36	756	1.71	E	countryclub	1		countryclubgolfcart	Riverwood	lot_countryclub_02_golfcarts	Buildings Catalogue Curated\Riverwood\Restaurants and Entertainment\lot_countryclub_02_golfcarts.tbx
